,race,LSAT,UGPA,ZFYA,uuid,fairScore
362,0,37.0,3.3,-0.13,318576985377522807471446194217884606776,36.757264183554916
363,0,39.0,2.4,-0.1,155463123644127248546315342125229006087,38.91366637980439
364,0,41.0,2.4,1.61,4451336496315959371363987177228904401,41.130447198770625
365,4,33.0,2.3,0.99,253467599811902625896081279644533061804,33.14032346612947
366,0,45.0,2.6,-1.05,239677664327688441608217413622754469688,45.28817965263296
367,0,33.0,3.4,-0.03,213646188426401370833492021715832562905,32.489412194785075
368,4,27.0,3.6,-0.1,313479359764000994250807457985572587927,26.76839296436412
369,0,40.0,3.7,1.75,112644477689827414687104801768863107865,41.130447198770625
370,0,36.0,3.1,-0.43,26728487621133539066982885261938105117,36.757264183554916
371,0,36.0,3.2,1.29,108495857775948560074091925513369008431,36.757264183554916
372,2,20.0,3.2,-1.87,328870558029598470678142817700346058509,20.04860124056544
373,0,36.0,3.8,-0.99,127570794244825838473900819543992480201,36.757264183554916
374,0,36.0,3.3,-0.12,16832006299628724005783103313777107281,36.757264183554916
375,0,42.0,3.4,0.99,185861868673796382026096773484676350068,43.325316413348574
376,0,40.0,3.6,0.73,315550366844584832186662685102879570455,41.130447198770625
377,7,26.0,3.6,-1.15,292526795151295015078600387465649760824,26.555676895109016
378,0,37.0,3.8,0.6,296347686835202125186277994653851400981,36.757264183554916
379,0,45.0,3.6,1.35,179109772775164657000727034533775708621,45.28817965263296
380,2,23.0,3.2,-0.1,244855194210551175276518328453611900525,22.02536014055032
381,0,30.5,2.4,-0.89,213004269329574245560997169133285312477,30.41726256161723
382,0,38.0,3.0,-0.69,64255265980254058511797631016100077332,38.91366637980439
383,3,25.0,2.5,-0.89,282873606576430916408863329451322293368,25.203060752685662
384,0,35.0,3.0,0.68,261807618632400204883485477225872201283,34.57730321089646
385,3,20.0,3.0,-1.02,299140536205955308245197401702085909325,20.782417822839324
386,2,28.0,2.8,-1.38,311513847137001703141186933670767102369,28.499630728581234
387,0,38.0,3.2,0.07,336264388391466288513817944539947574607,38.91366637980439
388,7,20.5,2.8,-1.19,177444166659633667725284555595569245181,20.674374231289917
389,0,44.0,3.0,1.45,16371608740423797930681110891132743564,45.28817965263296
390,0,29.0,2.9,1.16,29901592695750803768796506508146379262,28.36397895081746
391,0,45.0,2.6,-0.03,178919185810492645730146189683802489358,45.28817965263296
392,0,36.0,2.8,-1.19,17836596635560612433419830525477788554,36.757264183554916
393,3,21.0,3.0,-1.32,9436311601403638998543335189694779118,20.782417822839324
394,2,28.0,2.2,-0.79,57346326068338956650307291334106556986,28.499630728581234
395,0,35.0,3.3,0.9,87914912894394477147363214793435431368,34.57730321089646
396,0,36.0,3.1,-0.59,139870227766830418418481936854506704186,36.757264183554916
397,0,37.0,3.4,0.43,58652595499044113418688032242862079882,36.757264183554916
398,7,29.0,3.2,-0.89,70758175427212585881293867655676227478,28.85173443816748
399,0,33.0,3.4,1.62,51480863125193652147947186506513686703,32.489412194785075
400,0,36.0,3.2,0.27,26725222497225935764905380912856525287,36.757264183554916
401,0,42.0,3.4,0.92,228501770312962149281571989099313233292,43.325316413348574
402,2,29.5,2.7,-1.38,145071790724128522393527082291481279281,30.6935219105224
403,2,27.0,3.1,-1.68,150495031473404974449490745473940442511,26.493419086395843
404,0,37.0,3.3,0.03,25474301111538026461354313628811211791,36.757264183554916
405,7,22.0,3.3,-0.76,278261778341229843424426365364436655336,23.651325200279025
406,0,33.0,3.3,0.2,121340980557504124096432966126394902056,32.489412194785075
407,6,27.0,3.3,-0.03,72160782259710856993199686156706049508,26.636681070820824
408,2,28.0,3.3,-1.32,76093508730060131887589835206144375223,28.499630728581234
409,0,35.0,3.1,-0.14,90263001817567216755834147858862866748,34.57730321089646
410,0,28.0,3.7,0.0,157949660560811988706130301372358841994,28.36397895081746
411,2,34.0,2.6,-0.3,251754879147259143050902589696391118920,35.0
412,0,22.5,3.3,-1.45,334393570222148003395060167882263065875,22.28700774327646
413,0,41.0,3.6,0.05,200086867753609392999329549811462811322,41.130447198770625
414,5,33.0,3.1,-0.24,124345254396817177078600141767614201894,33.31462131150935
415,0,40.0,3.0,-0.1,153698758427382736339050598376426541276,41.130447198770625
416,0,40.5,3.5,0.58,41832759274219534100590503066523472589,41.130447198770625
417,0,40.0,3.7,-0.43,200301424294779072494873849943880202198,41.130447198770625
418,3,28.0,3.3,1.37,119880548563523385370710879855539401692,29.368116621576966
419,0,41.0,2.4,-0.59,216261953861419143650378451745052419121,41.130447198770625
420,0,47.0,2.8,-0.14,165930513847113890619007528252852370220,47.13221707128243
421,0,38.0,2.5,-1.69,45964711221285883410609150816407574699,38.91366637980439
422,0,26.25,3.4,-1.73,134121418510223053739344927232296115529,26.35008146270513
423,0,43.0,3.3,0.87,126595958613446371402054996345413588094,43.325316413348574
424,0,34.0,3.4,-1.36,195022003263700409464947252546238395338,34.57730321089646
425,0,40.0,3.6,-0.08,291556384799812639419169520128548229252,41.130447198770625
426,0,37.0,3.4,-0.51,221988682401481870143698525723905119585,36.757264183554916
427,0,35.0,2.8,-0.96,136998626351894292759237417789251331276,34.57730321089646
428,2,44.0,3.7,0.34,78935430326461561604988809330924141793,45.29759027599206
429,0,38.0,2.4,1.38,15074316507083143465091640732097585215,38.91366637980439
430,0,44.0,3.6,1.88,70000979358728938948769254046572162905,45.28817965263296
431,6,32.0,3.9,0.13,322030212982833642344229753127239332379,32.94760690169464
432,0,43.0,4.0,0.87,42172694863661295895374100849081721584,43.325316413348574
433,0,42.0,3.4,0.67,253297158682284170348220576652537824206,43.325316413348574
434,0,46.0,3.0,0.27,178812180669916646342505693650702910093,47.13221707128243
435,0,43.0,3.5,0.58,93929789686390197485652157418585585732,43.325316413348574
436,0,43.0,3.0,0.54,45483033821860084006675435422534584912,43.325316413348574
437,0,41.0,3.7,0.75,234648950646848481867714382443247238006,41.130447198770625
438,0,42.0,3.9,-1.21,192612999314597031646686141934998402347,43.325316413348574
439,0,28.0,2.8,-0.76,266820435840910674292764497273847151659,28.36397895081746
440,1,27.5,3.5,-1.54,308762389865673197450245521599354482750,29.0
441,0,46.0,3.3,-0.76,330848205140452506336718434446962509998,47.13221707128243
442,0,45.0,3.5,0.87,146496198909284673798541197047089234219,45.28817965263296
443,0,42.0,3.7,1.92,1430354501412384994677116234363759141,43.325316413348574
444,0,42.0,3.6,0.81,198593848421886560229072253799101321115,43.325316413348574
445,0,45.0,3.2,-0.16,326060428334009175717054930923181798198,45.28817965263296
446,0,42.0,3.5,0.71,53866685177932506867520647449024005215,43.325316413348574
447,2,45.0,3.4,-1.25,168632436209979610292703789123197183491,45.29759027599206
448,0,44.0,3.4,-0.33,62098289912671729488746843575220041842,45.28817965263296
449,0,41.0,3.5,-1.25,158347420628469471730585172860006192098,41.130447198770625
450,0,41.0,3.6,2.05,48193980278161636568105983528910856640,41.130447198770625
451,4,35.0,3.6,-1.36,228430197117752413458344008825834077618,35.0820453505715
452,3,34.0,2.7,-1.56,264266112716256225792210546074855615928,35.60448111766814
453,3,32.0,2.7,0.71,29036417106822065931835513757677644974,33.544646013045195
454,0,47.0,3.0,0.71,92182812139935196272474562766172381891,47.13221707128243
455,0,44.0,3.4,0.81,207428218431429752516333461385781989170,45.28817965263296
456,4,42.5,2.3,-1.25,301974725446828929493651620823259911855,43.60299494094282
457,0,39.5,3.0,-1.32,147574435693885136357515892470462810431,41.130447198770625
458,0,41.0,3.5,1.84,93414711733216172072410847574219426033,41.130447198770625
459,0,29.5,2.9,-0.33,104428860222691302371591015310431638348,30.41726256161723
460,0,45.0,3.6,0.34,192063566262822220963901733155191253784,45.28817965263296
461,2,33.0,3.9,-0.41,268259554231516867378176181040416414314,32.913069434113176
462,5,35.0,2.5,0.19,282485603456676449905733233737141226596,35.237166685298824
463,0,43.0,3.7,-0.26,194586304065425414119973712514931590365,43.325316413348574
464,0,44.0,3.2,1.08,41123101090699970202009376397560814660,45.28817965263296
465,0,46.0,3.0,-1.27,318510660707328189857431873843097438632,47.13221707128243
466,0,39.0,3.6,-1.73,290917760003211582035565139748980115409,38.91366637980439
467,0,43.0,3.3,1.82,264670419797201678000563818585982967605,43.325316413348574
468,0,42.0,3.6,1.39,124998098490000485475837927257929244432,43.325316413348574
469,0,48.0,3.7,1.26,122979955581894089695347662815058397544,49.0
470,0,33.0,2.5,-0.32,277324509038316468395366390499431867836,32.489412194785075
471,0,40.0,3.8,-0.18,107233021979768624230055599730494247028,41.130447198770625
472,0,38.5,3.4,-0.74,81629902236745970000902211591475398076,38.91366637980439
473,0,40.0,3.6,0.09,207479583087658659531042448188112307306,41.130447198770625
474,2,44.0,3.0,-0.9,232604472526236607493423356118650216919,45.29759027599206
475,0,41.0,3.6,-0.06,10141617583084379807881300518746671517,41.130447198770625
476,2,43.0,3.3,-0.16,135269926167389743905026182026820015192,43.244136321479594
477,2,47.0,3.4,1.22,127834849395054605029442351127873042943,47.26669881201337
478,0,43.0,3.4,0.56,96147710169621270749746178653373745726,43.325316413348574
479,0,42.0,3.6,1.45,130062507953518269639345378142053805115,43.325316413348574
480,0,38.0,3.9,0.6,143302219733594525660741340549419586418,38.91366637980439
481,0,35.5,2.5,-0.24,249741139742666633925649709032973418153,36.757264183554916
482,0,37.0,3.7,1.04,213844452256452771791439782830120712817,36.757264183554916
483,0,42.0,3.5,0.69,113331731863504696649179884693447343327,43.325316413348574
484,4,46.0,3.1,-0.57,27082221523897461458401847893904611675,46.99999999999999
485,0,42.0,3.6,-0.92,219783669272163505089530387654611811227,43.325316413348574
486,0,45.0,3.3,0.6,319506200641112853728135881314436513632,45.28817965263296
487,6,40.0,3.7,-0.66,295051588318901008348483976519153546124,41.07243325878752
488,6,38.0,3.6,-0.22,126227689558345053559894439416733062223,39.16597205575577
489,0,42.0,3.1,-0.41,28970719897856689799398188794396025615,43.325316413348574
490,0,43.0,3.2,-1.07,187215459169190461216702347480169932454,43.325316413348574
491,0,31.0,2.6,-0.43,215253698423207268978330714320795119411,30.41726256161723
492,2,42.0,3.7,1.22,136759826847355198699522130220925007908,43.244136321479594
493,0,39.0,3.7,-1.5,330007791900388280449937738264558242491,38.91366637980439
494,0,47.0,3.1,1.32,320238940772467313141322709736678255459,47.13221707128243
495,0,41.0,3.8,-0.51,114295893103174551767394667678789245170,41.130447198770625
496,0,33.0,3.6,-0.99,5591595096867367055939222283803078062,32.489412194785075
497,0,42.0,3.4,-0.08,207264610403291445196025107292979095974,43.325316413348574
498,0,46.0,3.3,1.04,295130976385005833420159075944351998876,47.13221707128243
499,0,32.25,3.3,-0.71,12452027981770396301976989538742641990,32.489412194785075
500,0,37.0,3.5,-1.69,118807518067446515719185442222628858644,36.757264183554916
501,2,41.0,3.6,0.85,213333121951247019160928336580884610770,41.0263556823405
502,0,39.0,3.9,-0.35,179822073537558577790607422993269036242,38.91366637980439
503,0,42.0,3.4,-0.16,291273968260579475862830527797545222124,43.325316413348574
504,3,28.5,2.4,-1.54,324722557665062521238967184626868762684,29.368116621576966
505,0,44.0,3.6,0.77,269975845065923962914489770496040137379,45.28817965263296
506,0,40.0,3.6,0.67,264369665720680040148866608714750920136,41.130447198770625
507,4,37.0,2.5,-1.67,169356188568864347096355371251613446712,37.16422603751931
508,0,39.0,3.7,1.37,61626394099431760357061302782719928571,38.91366637980439
509,0,28.5,2.6,-0.95,184705098323708376350403902932385402246,28.36397895081746
510,0,44.0,3.2,-1.69,88036754884438138607934286799540884819,45.28817965263296
511,0,40.0,3.4,0.69,270234195467032144309612171594397467654,41.130447198770625
512,0,46.0,3.0,0.95,236206495347728920101094796172476461162,47.13221707128243
513,0,42.0,3.7,1.14,42601393074006828350678183060112646006,43.325316413348574
514,0,40.0,3.7,-0.22,198003496095428176812333942718023835122,41.130447198770625
515,0,41.0,3.6,0.36,127348246083759951140880645289287994502,41.130447198770625
516,0,46.0,3.5,2.11,23385842666645158227800305766189387237,47.13221707128243
517,3,42.0,2.5,-0.59,219647410106290272779027012093771550957,43.82847167261424
518,0,37.0,3.0,1.72,4271279325929296201841438948941187292,36.757264183554916
519,0,39.0,2.9,1.67,24802060780612249437297971728629082428,38.91366637980439
520,0,31.0,2.5,0.02,258744254239921088082089008526773005076,30.41726256161723
521,0,36.0,2.9,-0.78,105255228448599373398716254274770739289,36.757264183554916
522,0,32.5,3.3,0.56,286678213075688373894605045287687935846,32.489412194785075
523,0,35.0,2.3,0.95,133062722776173959981643989369675457489,34.57730321089646
524,0,41.0,2.9,0.74,22003051723636136192509169331271698440,41.130447198770625
525,0,30.25,2.9,-0.59,325296109638617260727785190649844239088,30.41726256161723
526,0,37.0,3.2,-0.32,88881938380899941755448938897975597475,36.757264183554916
527,0,36.0,3.8,0.99,48718967302482329364670412607063211108,36.757264183554916
528,0,36.0,3.1,-0.37,29248992998579559162894622066083705689,36.757264183554916
529,0,39.0,2.9,0.49,58877579853985239229652448871752912048,38.91366637980439
530,0,29.25,3.2,-0.88,179762200717276707757384801789122949461,30.41726256161723
531,0,35.0,3.2,-0.86,223925644652511722848858642884029136839,34.57730321089646
532,0,33.5,3.3,0.03,231301611305293819031973905922871006164,34.57730321089646
533,0,34.0,3.4,-0.94,215390621122190066923991838090674572135,34.57730321089646
534,0,38.0,2.8,-0.58,234765420973790299932447191798308728657,38.91366637980439
535,0,37.0,2.5,0.14,242358846122242201205704681614322200739,36.757264183554916
536,0,34.25,2.8,-0.55,233783713517097551432588365005840874473,34.57730321089646
537,0,41.0,2.8,0.66,303130424481799625855833853369590105342,41.130447198770625
538,0,26.0,3.5,0.72,79591515338139944664474329197959285533,26.35008146270513
539,0,36.0,2.9,-0.48,27376755801116581349092156463520293537,36.757264183554916
540,0,34.0,2.8,-0.16,42739871056150839481297998692988221884,34.57730321089646
541,0,38.0,2.7,1.15,58526294563119689320202578409016037667,38.91366637980439
542,0,38.0,2.6,-0.78,161572063985119686291134937112244104392,38.91366637980439
543,0,35.0,2.9,0.22,245137269939270021457320408656842938825,34.57730321089646
544,0,35.0,3.5,1.08,57514145348859275176337884818487651452,34.57730321089646
545,0,46.0,2.7,0.8,75296385016710571655836351818545158004,47.13221707128243
546,0,35.0,3.0,0.53,326478996369112635428198316485010976117,34.57730321089646
547,0,33.0,2.1,-0.62,175616646347382505968596182608768901600,32.489412194785075
548,0,35.0,3.2,0.92,317501475506069001169277174045109345611,34.57730321089646
549,0,28.0,3.3,0.37,136809671022476428572133943175604802378,28.36397895081746
550,0,36.0,2.9,0.28,86321011056172294643278291472563359164,36.757264183554916
551,0,35.0,2.9,0.09,246844463813550349795243297453943447174,34.57730321089646
552,0,32.0,3.8,-0.39,9777747888270071308968370304975242015,32.489412194785075
553,0,32.0,2.9,0.68,6453347182163381756748088664914600124,32.489412194785075
554,0,40.0,3.3,0.34,177850826751283732745384580379050405867,41.130447198770625
555,0,31.0,3.9,0.14,88991544171160393383865341685452350974,30.41726256161723
556,0,35.0,3.6,-0.33,210622366435889454005204303517331818460,34.57730321089646
557,0,32.0,3.1,-0.9,301561048984531390578890435358447975191,32.489412194785075
558,3,29.0,2.5,-0.25,9520263846935148256312602047468071784,29.368116621576966
559,0,35.0,2.8,-1.24,219793330061158993640763567203165069681,34.57730321089646
560,0,40.0,3.4,1.86,109851686437391055978342343128878135132,41.130447198770625
561,3,34.0,3.3,1.75,16439259929132542638519310644667045596,35.60448111766814
562,3,27.0,3.5,-0.93,195841255099437281262027307091869441367,27.220225239564655
563,3,30.0,3.3,0.29,330066865953301858938576948912144904103,31.433277896279797
564,3,31.0,2.2,0.21,258116969295784757040200274953636300995,31.433277896279797
565,3,23.25,2.7,-1.56,192760999785591130004251460295066940819,25.203060752685662
566,2,30.75,1.9,-0.02,60665287514020800998835495095235422388,30.6935219105224
567,3,29.0,3.2,1.12,205362001478231492030156384667287623124,29.368116621576966
568,3,33.0,2.3,0.16,123278626062449106865682779942558049192,33.544646013045195
569,2,29.0,2.7,0.16,50894564182833142612461910589981667631,28.499630728581234
570,3,39.0,3.2,1.03,96287381676660580613916522700889624573,39.35429560808496
571,3,32.5,2.6,1.94,307094602423970335984573810125221171825,33.544646013045195
572,3,32.0,2.9,-0.57,260864913545041782176967108126291706893,33.544646013045195
573,3,31.0,3.1,0.62,117208003474657108658357069673293613009,31.433277896279797
574,0,37.0,3.0,-0.04,305394646792292827421790033164127942250,36.757264183554916
